1.000000000000000000e+00,-9.193939566612243652e-01
2.000000000000000000e+00,9.610992074012756348e-01
2.000000000000000000e+00,3.574565887451171875e+00
1.000000000000000000e+00,-1.293016552925109863e+00
1.000000000000000000e+00,3.914871439337730408e-02
0.000000000000000000e+00,-8.557035923004150391e-01
2.000000000000000000e+00,1.155565261840820312e+00
2.000000000000000000e+00,2.265458106994628906e+00
2.000000000000000000e+00,-1.191648840904235840e-01
1.000000000000000000e+00,-1.395250201225280762e+00
1.000000000000000000e+00,2.965263426303863525e-01
2.000000000000000000e+00,2.159769535064697266e+00
0.000000000000000000e+00,-1.212627887725830078e+00
2.000000000000000000e+00,6.587796211242675781e-01
2.000000000000000000e+00,7.040446996688842773e-01
0.000000000000000000e+00,-2.433708012104034424e-01
0.000000000000000000e+00,-2.999290227890014648e-01
2.000000000000000000e+00,1.460215568542480469e+00
2.000000000000000000e+00,8.491886854171752930e-01
0.000000000000000000e+00,-1.426988124847412109e+00
0.000000000000000000e+00,-6.033958196640014648e-01
2.000000000000000000e+00,-2.332214117050170898e-01
2.000000000000000000e+00,1.931056380271911621e+00
0.000000000000000000e+00,1.160339713096618652e-01
0.000000000000000000e+00,-8.644529581069946289e-01
1.000000000000000000e+00,5.392055585980415344e-02
2.000000000000000000e+00,-6.961309909820556641e-02
2.000000000000000000e+00,3.025895953178405762e-01
1.000000000000000000e+00,-1.456061840057373047e+00
2.000000000000000000e+00,9.713284969329833984e-01
2.000000000000000000e+00,8.878648281097412109e-03
1.000000000000000000e+00,-5.418373942375183105e-01
1.000000000000000000e+00,-9.949413537979125977e-01
0.000000000000000000e+00,1.233041882514953613e-01
2.000000000000000000e+00,1.816409111022949219e+00
1.000000000000000000e+00,5.196064114570617676e-01
2.000000000000000000e+00,1.132986545562744141e-01
2.000000000000000000e+00,6.874583959579467773e-01
1.000000000000000000e+00,1.529030084609985352e+00
0.000000000000000000e+00,-7.770220041275024414e-01
2.000000000000000000e+00,1.655051112174987793e-01
0.000000000000000000e+00,1.114211678504943848e+00
2.000000000000000000e+00,2.549604177474975586e+00
2.000000000000000000e+00,1.055043935775756836e-02
2.000000000000000000e+00,-1.993697881698608398e-02
2.000000000000000000e+00,3.985878527164459229e-01
2.000000000000000000e+00,-9.491121768951416016e-02
0.000000000000000000e+00,1.116358637809753418e+00
0.000000000000000000e+00,-8.850831985473632812e-01
0.000000000000000000e+00,-3.574632406234741211e-01
2.000000000000000000e+00,1.023729085922241211e+00
0.000000000000000000e+00,-1.093470335006713867e+00
2.000000000000000000e+00,5.922708511352539062e-01
1.000000000000000000e+00,1.165925383567810059e+00
1.000000000000000000e+00,-1.380370378494262695e+00
2.000000000000000000e+00,-5.305517911911010742e-01
2.000000000000000000e+00,3.443281650543212891e-01
2.000000000000000000e+00,-6.286551952362060547e-01
0.000000000000000000e+00,-1.014260292053222656e+00
1.000000000000000000e+00,2.091936171054840088e-01
1.000000000000000000e+00,1.172776460647583008e+00
0.000000000000000000e+00,-1.155569314956665039e+00
0.000000000000000000e+00,2.011174440383911133e+00
0.000000000000000000e+00,3.356336951255798340e-01
0.000000000000000000e+00,-1.473261833190917969e+00
2.000000000000000000e+00,2.029125690460205078e-01
2.000000000000000000e+00,8.565221428871154785e-01
1.000000000000000000e+00,-6.618632674217224121e-01
0.000000000000000000e+00,1.142427325248718262e-01
0.000000000000000000e+00,-1.228212118148803711e+00
2.000000000000000000e+00,8.928821086883544922e-01
1.000000000000000000e+00,-8.881322741508483887e-01
2.000000000000000000e+00,-1.684715747833251953e-01
2.000000000000000000e+00,-3.274507522583007812e-01
1.000000000000000000e+00,2.868568599224090576e-01
2.000000000000000000e+00,-2.168263196945190430e-01
2.000000000000000000e+00,1.435866951942443848e-01
0.000000000000000000e+00,-1.658997297286987305e+00
2.000000000000000000e+00,2.127939701080322266e+00
2.000000000000000000e+00,1.710120677947998047e+00
1.000000000000000000e+00,-4.216210544109344482e-01
2.000000000000000000e+00,1.261058807373046875e+00
0.000000000000000000e+00,-2.837587296962738037e-01
2.000000000000000000e+00,-3.644794225692749023e-02
0.000000000000000000e+00,-1.733339667320251465e+00
2.000000000000000000e+00,1.071007847785949707e+00
0.000000000000000000e+00,-1.773184061050415039e+00
0.000000000000000000e+00,-1.122145891189575195e+00
2.000000000000000000e+00,3.107293128967285156e+00
2.000000000000000000e+00,-1.073783636093139648e-02
0.000000000000000000e+00,-9.797034263610839844e-01
0.000000000000000000e+00,-1.529800295829772949e-01
1.000000000000000000e+00,9.448392987251281738e-01
2.000000000000000000e+00,-1.462033987045288086e-01
