-1.711473464965820312e-01,-6.351165771484375000e-01
3.181575536727905273e-01,7.129256725311279297e-01
6.845333576202392578e-01,2.617131710052490234e+00
-3.436888158321380615e-01,-1.517214179039001465e+00
-2.468680143356323242e-01,3.786543607711791992e-01
-2.841855764389038086e+00,-1.280213356018066406e+00
7.523040175437927246e-01,1.086025118827819824e+00
9.769648313522338867e-01,1.971597909927368164e+00
1.474080562591552734e+00,9.062451124191284180e-02
-6.096185445785522461e-01,-2.029328346252441406e+00
-4.869825392961502075e-02,6.862733960151672363e-01
3.424935042858123779e-01,1.586421728134155273e+00
-1.505585670471191406e+00,-1.012087106704711914e+00
2.749930620193481445e-01,4.270608723163604736e-01
9.129478335380554199e-01,7.876600027084350586e-01
-7.844203710556030273e-01,2.871381044387817383e-01
-1.199236750602722168e+00,3.477787971496582031e-02
1.288997292518615723e+00,1.583014488220214844e+00
1.547401309013366699e+00,1.233226060867309570e+00
-6.818463802337646484e-01,-9.023830890655517578e-01
-2.105869531631469727e+00,-6.744148731231689453e-01
9.595519900321960449e-01,-3.751120269298553467e-01
1.695109128952026367e+00,2.112570047378540039e+00
-7.951911687850952148e-01,5.523601174354553223e-01
-1.843489170074462891e+00,-7.898117303848266602e-01
-4.301495552062988281e-01,2.994548678398132324e-01
4.410777688026428223e-01,-3.450656235218048096e-01
4.165513217449188232e-01,1.347872763872146606e-01
-1.359488219022750854e-01,-2.114441871643066406e+00
1.631299704313278198e-01,6.438552141189575195e-01
8.017055988311767578e-01,-4.605606198310852051e-02
-1.084519103169441223e-01,-1.102019473910331726e-01
-4.518513679504394531e-01,-8.991748094558715820e-01
-9.920228123664855957e-01,4.591894447803497314e-01
7.871524691581726074e-01,1.581477403640747070e+00
-1.669640690088272095e-01,7.961288094520568848e-01
2.890571653842926025e-01,-1.587281078100204468e-01
1.107833862304687500e+00,8.699470758438110352e-01
-3.812279924750328064e-02,1.542474269866943359e+00
-1.807035326957702637e+00,-6.855918169021606445e-01
7.390946149826049805e-01,1.331347823143005371e-01
-1.574685454368591309e+00,8.276663422584533691e-01
2.232798635959625244e-01,1.773609876632690430e+00
1.653218746185302734e+00,3.821191787719726562e-01
9.146301150321960449e-01,-3.196838498115539551e-02
2.784040451049804688e+00,1.423721432685852051e+00
1.149629950523376465e+00,-3.141736984252929688e-02
-1.280879855155944824e+00,9.759112000465393066e-01
-1.212081193923950195e+00,-4.949790239334106445e-01
-6.968523263931274414e-01,2.394514679908752441e-01
1.582059621810913086e+00,1.396138668060302734e+00
-9.163708686828613281e-01,-5.729506015777587891e-01
6.966331005096435547e-01,5.751631259918212891e-01
-3.339795172214508057e-01,1.160868763923645020e+00
-5.620675086975097656e-01,-1.940681934356689453e+00
2.132763624191284180e+00,-6.371905803680419922e-01
7.695945501327514648e-01,3.578410446643829346e-01
1.078890085220336914e+00,-1.738314509391784668e+00
-1.280360937118530273e+00,-6.655851006507873535e-01
-3.604630231857299805e-01,4.614660739898681641e-01
-3.556554019451141357e-01,1.154537320137023926e+00
-2.085611581802368164e+00,-1.231223821640014648e+00
-1.263988256454467773e+00,1.524251818656921387e+00
-7.442934513092041016e-01,7.329835891723632812e-01
-7.710090875625610352e-01,-1.022023797035217285e+00
1.235198855400085449e+00,4.273369908332824707e-01
1.090110421180725098e+00,1.010876417160034180e+00
-6.326236128807067871e-01,-5.123901367187500000e-01
-1.350622177124023438e+00,2.733511924743652344e-01
-1.795278906822204590e+00,-1.176880359649658203e+00
1.015629053115844727e+00,1.004605650901794434e+00
-5.827367305755615234e-01,-7.929475903511047363e-01
1.276490390300750732e-01,-6.684268712997436523e-01
4.908046424388885498e-01,-8.143640756607055664e-01
-2.112772017717361450e-01,5.974361300468444824e-01
6.328617930412292480e-01,-5.062087774276733398e-01
2.780421078205108643e-01,-1.250938028097152710e-01
-2.533691406250000000e+00,-2.260809898376464844e+00
8.958124518394470215e-01,1.842450737953186035e+00
1.043004393577575684e+00,1.636650085449218750e+00
-6.586754322052001953e-01,-2.558304965496063232e-01
7.222115397453308105e-01,1.152088046073913574e+00
-6.800706386566162109e-01,3.072893619537353516e-01
8.477630019187927246e-01,-9.028956294059753418e-02
-1.569814682006835938e+00,-1.959718227386474609e+00
3.445973098278045654e-01,8.154460787773132324e-01
-1.834774136543273926e+00,-2.202996492385864258e+00
-1.274396181106567383e+00,-7.855517864227294922e-01
5.655902624130249023e-01,2.283237695693969727e+00
1.124884009361267090e+00,8.682942390441894531e-02
-1.577436447143554688e+00,-7.765703797340393066e-01
-1.607422471046447754e+00,-5.399584770202636719e-02
-1.004257351160049438e-01,1.129830121994018555e+00
8.937562704086303711e-01,-2.458800077438354492e-01
1.199766635894775391e+00,1.058964014053344727e+00
1.063340306282043457e+00,1.062192678451538086e+00
2.326851785182952881e-01,7.084039449691772461e-01
1.424572587013244629e+00,1.319205045700073242e+00
-5.727359056472778320e-01,-2.428680658340454102e-02
-2.478428333997726440e-01,4.308576881885528564e-01
-3.384282588958740234e-01,3.125444352626800537e-01
1.323563218116760254e+00,3.830907642841339111e-01
5.654282569885253906e-01,-1.859286129474639893e-01
1.054609894752502441e+00,8.239538669586181641e-01
6.398015618324279785e-01,5.657709836959838867e-01
1.077524065971374512e+00,-1.411323785781860352e+00
-1.396183609962463379e+00,4.664437174797058105e-01
-2.963759005069732666e-01,-1.483904957771301270e+00
-1.846499800682067871e+00,-1.275637388229370117e+00
-9.936355948448181152e-01,1.056584239006042480e+00
-9.375401139259338379e-01,-5.236457586288452148e-01
1.898451000452041626e-01,-4.362796992063522339e-02
-2.149700820446014404e-01,1.684814542531967163e-01
-3.091161251068115234e-01,1.162546515464782715e+00
3.075466752052307129e-01,-1.020683050155639648e+00
-1.055074572563171387e+00,-2.108856201171875000e+00
1.591419577598571777e-01,-3.412456512451171875e-01
-1.238331675529479980e+00,-5.496730208396911621e-01
5.306613817811012268e-02,-3.220768645405769348e-03
-7.491251826286315918e-02,-1.043665766716003418e+00
-3.033161461353302002e-01,-7.975661754608154297e-01
3.063642084598541260e-01,-3.483837246894836426e-01
